COMPANY_NAME,SERVICE,TRIGGER,ERR_TYPE,ERR_MESSAGE
Lacks Main,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
Lacks Main,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Lacks Main, url: , 403 Forbidden "
Lacks Main,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: Lacks Main, url: , 403 Forbidden "
Lacks Main,URL_SCRAPING_SERVICE,"",FormValidURL,"Exception for: form_valid_url, company: Lacks Main, url: , bad URI(is not URI?): /about  "
Lacks Main,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: Lacks Main, url: , private method `open' called for #<URI::Generic > "
Lacks Main,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: Lacks Main, url: , 403 Forbidden "
Lacks Main,URL_SCRAPING_SERVICE,"",FormValidURL,"Exception for: form_valid_url, company: Lacks Main, url: , bad URI(is not URI?): /about  "
Lacks Main,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: Lacks Main, url: , private method `open' called for #<URI::Generic > "
Lacks Main,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Lacks Main,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Lilly Pulitzer,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Lilly Pulitzer,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Lilly Pulitzer,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Lilly Pulitzer,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Lilly Pulitzer,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 404 Not Found "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 404 Not Found "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 410 Gone "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , 403 Forbidden "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , SSL_connect returned=1 errno=0 state=error: wrong signature type "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Living Spaces, url: , Net::ReadTimeout "
Living Spaces,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Living Spaces,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Logix,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Logix,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Logix Federal Credit Union,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
Logix Federal Credit Union,GOOGLE_SEARCH_API_SERVICE,company_url_service,google_search_API_execute,HTTP status code 520
Logix Federal Credit Union,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Logix Federal Credit Union, url: , 999 Request denied "
Logix Federal Credit Union,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Logix Federal Credit Union,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Logix Federal Credit Union,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Logix Federal Credit Union,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Logix Federal Credit Union,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Mattress Firm,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Mattress Firm, url: , 404 Not Found "
Mattress Firm,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Mattress Firm,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
McDonald's,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: McDonald's, url: , Net::ReadTimeout "
McDonald's,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
McDonald's,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
McDonald's,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Meijer,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Meijer, url: , Net::ReadTimeout "
Meijer,URL_SCRAPING_SERVICE,scrape_about_us_urls,OpenURI,"Exception for: open_uri, company: Meijer, url: , Net::ReadTimeout "
Meijer,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: Meijer, url: , Net::ReadTimeout "
Meijer,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: Meijer, url: , execution expired "
Meijer,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Meijer,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
O'Reilly Automotive,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
O'Reilly Automotive,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
O'Reilly Automotive,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
O'Reilly Automotive,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
O'Reilly Automotive,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Omni Hotels & Resorts,URL_SCRAPING_SERVICE,scrape_news_content,OpenURI,"Exception for: open_uri, company: Omni Hotels & Resorts, url: , 999 Request denied "
Omni Hotels & Resorts,URL_SCRAPING_SERVICE,scrape_news_content,OpenURI,"Exception for: open_uri, company: Omni Hotels & Resorts, url: , Net::ReadTimeout "
Oriental Trading Company,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
Oriental Trading Company,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Oriental Trading Company,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Oriental Trading Company,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Oriental Trading Company,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Oriental Trading Company,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Otter Products,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Otter Products,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Otter Products,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Otter Products,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Panda Restaurant Group,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
Panda Restaurant Group,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Panda Restaurant Group,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Papa John's,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Papa John's,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Papa John's,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
PayPal,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
PayPal,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
PayPal,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Penguin Random House,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Penguin Random House,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Penguin Random House,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Perry Ellis,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Perry Ellis,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Perry Ellis,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
PetCo,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
PetCo,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
PetCo,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
PetCo,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
"Poshmark, Inc.",GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
"Poshmark, Inc.",NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
PVH,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
PVH,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
PVH,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
PVH,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
PVH,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Raymour & Flanigan,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Raymour & Flanigan,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Raymour & Flanigan,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Raymour & Flanigan,URL_SCRAPING_SERVICE,scrape_news_content,OpenURI,"Exception for: open_uri, company: Raymour & Flanigan, url: , 999 Request denied "
Red Lobster,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Red Lobster,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Red Lobster,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Red Lobster,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Red Lobster,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Red Lobster,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Regis,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Regis,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Remington Hotels,URL_SCRAPING_SERVICE,scrape_press_content,OpenURI,"Exception for: open_uri, company: Remington Hotels, url: , private method `open' called for #<URI::Generic javascript:;> "
Remington Hotels,PRESS_RELEASES_SERVICE,collect_press_releases,press_releases_not_found,Press releases not found
Remington Hotels,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Remington Hotels,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Ross Stores,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Ross Stores,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Ross Stores,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Rue La La,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Rue La La, url: , Net::ReadTimeout "
Rue La La,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Rue La La,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Rue La La, url: , Net::ReadTimeout "
Rue La La,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Rue La La,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: Rue La La, url: , Net::ReadTimeout "
Rue La La,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Rue La La,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Rue La La,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Rue21,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Rue21,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Save-A-Lot,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Save-A-Lot,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Save-A-Lot,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Save-A-Lot,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
SAXX Underwear,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
SAXX Underwear,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
SAXX Underwear,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
SAXX Underwear,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Sleep Number,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Sleep Number,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Sleep Number,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Sleep Number,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Sleep Number,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Sobeys,URL_SCRAPING_SERVICE,scrape_about_content,OpenURI,"Exception for: open_uri, company: Sobeys, url: , 404 Not Found "
Sobeys,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Sobeys,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Sobeys,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Sonos,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Sonos,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Sonos,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Sonos,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Squaw Valley,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Squaw Valley,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Squaw Valley,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Squaw Valley Alpine Meadows,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
Squaw Valley Alpine Meadows,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Squaw Valley Alpine Meadows,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Squaw Valley Alpine Meadows,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Squaw Valley Alpine Meadows,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Stadium Goods,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Stadium Goods,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Stadium Goods,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Stadium Goods,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Subway,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
Subway,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Subway,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Subway,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Swisher International,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
Swisher International,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Swisher International,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Tailored Brands,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Tailored Brands,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
Talbots,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
Talbots,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
Talbots,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
Talbots,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
TechStyle Fashion Group,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: TechStyle Fashion Group, url: , SSL_connect returned=1 errno=0 state=error: certificate verify failed "
TechStyle Fashion Group,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
TechStyle Fashion Group,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,URL_SCRAPING_SERVICE,scrape_destination_url,OpenURI,"Exception for: open_uri, company: The Clorox Company, url: , 404 Not Found "
The Clorox Company,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
The Clorox Company,GOOGLE_SEARCH_API_SERVICE,news_content,google_search_API_execute,HTTP status code 520
The Clorox Company,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
The Clorox Company,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
The DvF,COMPANY_URL_SERVICE,company_url_service,process_company_url_algo,[] response from clearbit API
The DvF,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: The DvF, url: , 403 Forbidden "
The DvF,HOMEPAGE_SERVICE,HomepageService,homepage_content_not_found,Homepage content not found
The DvF,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: The DvF, url: , 403 Forbidden "
The DvF,ABOUT_US_SERVICE,scrape_about_us_urls,about_us_urls_not_found,About Us URLs not found
The DvF,URL_SCRAPING_SERVICE,scrape_company_url,OpenURI,"Exception for: open_uri, company: The DvF, url: , 403 Forbidden "
The DvF,PRESS_RELEASES_SERVICE,scrape_press_urls,press_urls_not_found,Press URLs not found
The DvF,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
The DvF,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
The Exchange,GOOGLE_SEARCH_API_SERVICE,news_content,search_results_not_found,Not_found search_results: news_content
The Exchange,NEWS_CONTENT_SERVICE,collect_news_content,news_content_not_found,News content not found
